"map";"started_timestamp";"duration";"irl_duration";"game_id";"avg_elo";"num_players";"team_0_elo";"team_1_elo";"replay_enhanced";"leaderboard";"mirror";"patch";"raw_match_type";"game_type";"game_speed";"starting_age"
"arabia";"2023/09/03 18:49:16";"2985.2";"1756";"257328067";"893,500000000000";"6";"894,666666666667";"892,333333333333";TRUE;"team_random_map";FALSE;"87863";"8";"random_map";"normal";"dark"
"coastal";"2023/08/27 19:30:11";"5224.1";"3073";"255893213";"943,333333333333";"6";"918,333333333333";"968,333333333333";FALSE;"team_random_map";FALSE;"87863";"8";"random_map";"normal";"dark"
"goldenpit";"2023/08/27 18:22:27";"2833.9";"1667";"255878155";"947,166666666667";"6";"978,000000000000";"916,333333333333";FALSE;"team_random_map";FALSE;"87863";"8";"random_map";"normal";"dark"
"fortress";"2023/08/27 18:53:20";"2495.6";"1468";"255884845";"896,333333333333";"6";"889,666666666667";"903,000000000000";FALSE;"team_random_map";FALSE;"87863";"8";"random_map";"normal";"dark"
"michi";"2023/08/27 12:00:29";"6363.1";"3743";"255803254";"945,500000000000";"8";"951,250000000000";"939,750000000000";FALSE;"team_random_map";FALSE;"87863";"9";"random_map";"normal";"dark"
"arabia";"2023/08/28 17:20:20";"727.6";"428";"256065955";"920,625000000000";"8";"924,750000000000";"916,500000000000";FALSE;"team_random_map";FALSE;"87863";"9";"random_map";"normal";"dark"
"michi";"2023/08/30 18:34:53";"5132.3";"3019";"256462571";"956,875000000000";"8";"974,000000000000";"939,750000000000";TRUE;"team_random_map";FALSE;"87863";"9";"random_map";"normal";"dark"
"arena";"2023/08/25 19:24:23";"3243.6";"1908";"255437182";"1015,625000000000";"8";"1007,000000000000";"1024,250000000000";FALSE;"team_random_map";FALSE;"87863";"9";"random_map";"normal";"dark"
"arena";"2023/08/25 18:58:50";"2111.4";"1242";"255432709";"1021,375000000000";"8";"1023,250000000000";"1019,500000000000";FALSE;"team_random_map";FALSE;"87863";"9";"random_map";"normal";"dark"
"arena";"2023/08/25 20:02:14";"4114";"2420";"255444168";"1022,625000000000";"8";"1032,750000000000";"1012,500000000000";FALSE;"team_random_map";FALSE;"87863";"9";"random_map";"normal";"dark"
"nomad";"2023/08/25 20:43:55";"1936.3";"1139";"255451805";"1056,666666666667";"6";"1067,333333333333";"1046,000000000000";FALSE;"team_random_map";FALSE;"87863";"8";"random_map";"normal";"dark"
"arena";"2023/08/26 10:22:30";"3238.5";"1905";"255564290";"1033,750000000000";"8";"1058,000000000000";"1009,500000000000";FALSE;"team_random_map";FALSE;"87863";"9";"random_map";"normal";"dark"
"arena";"2023/08/25 21:07:09";"3282.7";"1931";"255456163";"973,500000000000";"8";"986,750000000000";"960,250000000000";FALSE;"team_random_map";FALSE;"87863";"9";"random_map";"normal";"dark"
"arena";"2023/08/25 13:50:11";"3503.7";"2061";"255380816";"1012,125000000000";"8";"1016,750000000000";"1007,500000000000";FALSE;"team_random_map";FALSE;"87863";"9";"random_map";"normal";"dark"
"nomad";"2023/08/26 12:45:48";"2884.9";"1697";"255583391";"975,625000000000";"8";"977,000000000000";"974,250000000000";FALSE;"team_random_map";FALSE;"87863";"9";"random_map";"normal";"dark"
"arena";"2023/08/26 12:12:00";"2930.8";"1724";"255578239";"971,750000000000";"8";"961,500000000000";"982,000000000000";FALSE;"team_random_map";FALSE;"87863";"9";"random_map";"normal";"dark"
"fortress";"2023/08/26 15:48:51";"3233.4";"1902";"255617457";"943,833333333333";"6";"942,666666666667";"945,000000000000";FALSE;"team_random_map";FALSE;"87863";"8";"random_map";"normal";"dark"
"arena";"2023/08/25 13:03:15";"3218.1";"1893";"255373420";"1011,833333333333";"6";"1020,666666666667";"1003,000000000000";FALSE;"team_random_map";FALSE;"87863";"8";"random_map";"normal";"dark"
"arabia";"2023/08/24 20:15:45";"3379.6";"1988";"255259566";"944,333333333333";"6";"939,666666666667";"949,000000000000";FALSE;"team_random_map";FALSE;"87863";"8";"random_map";"normal";"dark"
"michi";"2023/08/24 19:29:08";"4284";"2520";"255251359";"955,666666666667";"6";"945,666666666667";"965,666666666667";FALSE;"team_random_map";FALSE;"87863";"8";"random_map";"normal";"dark"
"michi";"2023/08/25 11:13:24";"7508.9";"4417";"255360134";"1002,750000000000";"8";"1020,000000000000";"985,500000000000";FALSE;"team_random_map";FALSE;"87863";"9";"random_map";"normal";"dark"
"arena";"2023/08/26 15:29:16";"1671.1";"983";"255613638";"961,000000000000";"6";"960,333333333333";"961,666666666667";FALSE;"team_random_map";FALSE;"87863";"8";"random_map";"normal";"dark"
